CustomerID,recency_dist,Recency_level,frequency_buy,Frequency_level,monetary_total,Monetary_level,RFM_customer_type,period_criteria,NES_customer_type
15612,59.0,2,2,1,195.15,1,Lost,1.927398301036336,E1 Sleepy Customer
15615,33.0,4,23,5,10399.74,5,Champions,1.078036337867781,E0 Main Customer
15618,55.0,2,4,2,776.851,1,Lost,1.7967272297796353,E1 Sleepy Customer
15619,33.0,4,1,1,336.40000000000003,1,New Customers,1.078036337867781,E0 Main Customer
15620,79.0,2,3,1,1553.18,2,Lost,2.58075365731984,E2 Asleep Customer
15621,27.0,4,4,2,1293.03,2,New Customers,0.8820297309827301,E0 Main Customer
15622,66.0,2,9,3,3709.56,4,At Risk,2.156072675735562,E1 Sleepy Customer
15623,164.0,1,1,1,301.03,1,Lost,5.35751392152473,Sleeping Customer
15624,139.0,1,4,2,588.13,1,Lost,4.540819726170351,Sleeping Customer
15625,126.0,1,4,2,1534.26,2,Lost,4.116138744586074,Sleeping Customer
15626,97.0,1,2,1,675.8,1,Lost,3.168773477974993,Sleeping Customer
15628,27.0,4,9,3,2870.2400000000002,3,Potential Loyalist,0.8820297309827301,E0 Main Customer
15630,68.0,2,2,1,1186.35,2,Lost,2.221408211363913,E1 Sleepy Customer
15632,38.0,3,8,3,3285.31,3,Need Attention,1.2413751769386572,E0 Main Customer
15634,40.0,3,1,1,243.55,1,About To Sleep,1.3067107125670074,E0 Main Customer
15636,112.0,1,2,1,724.76,1,Lost,3.658789995187621,Sleeping Customer
15637,75.0,2,1,1,223.36,1,Lost,2.450082586063139,E1 Sleepy Customer
15639,157.0,1,1,1,425.32,1,Lost,5.128839546825504,Sleeping Customer
15640,27.0,4,15,4,12515.66,5,Champions,0.8820297309827301,E0 Main Customer
15641,128.0,1,4,2,1887.2,2,Lost,4.181474280214424,Sleeping Customer
15643,214.0,1,3,1,664.0,1,Lost,6.99090231223349,Sleeping Customer
15644,189.0,1,4,2,813.0,1,Lost,6.17420811687911,Sleeping Customer
15645,41.0,3,1,1,612.01,1,About To Sleep,1.3393784803811826,E0 Main Customer
15646,180.0,1,3,1,447.64000000000004,1,Lost,5.880198206551534,Sleeping Customer
15648,227.0,1,2,1,657.35,1,Lost,7.415583293817767,Sleeping Customer
15649,359.0,1,2,1,816.0,1,Lost,11.727728645288892,Sleeping Customer
15651,59.0,2,3,1,646.3,1,Lost,1.927398301036336,E1 Sleepy Customer
15652,114.0,1,1,1,337.74,1,Lost,3.7241255308159715,Sleeping Customer
15653,115.0,1,2,1,877.4399999999999,2,Lost,3.7567932986301464,Sleeping Customer
15654,32.0,4,2,1,922.53,2,New Customers,1.045368570053606,E0 Main Customer
15655,266.0,1,1,1,560.67,1,Lost,8.6896262385706,Sleeping Customer
15656,68.0,2,4,2,748.5,1,Lost,2.221408211363913,E1 Sleepy Customer
15657,45.0,3,1,1,30.0,1,About To Sleep,1.4700495516378835,E0 Main Customer
15658,213.0,1,5,2,1024.1000000000001,2,Lost,6.958234544419315,Sleeping Customer
15659,66.0,2,1,1,306.45,1,Lost,2.156072675735562,E1 Sleepy Customer
15660,48.0,2,9,3,1600.86,2,At Risk,1.568052855080409,E1 Sleepy Customer
15661,340.0,1,2,1,309.8,1,Lost,11.107041056819563,Sleeping Customer
15663,129.0,1,1,1,138.14,1,Lost,4.214142048028599,Sleeping Customer
15664,73.0,2,1,1,386.43,1,Lost,2.3847470504347887,E1 Sleepy Customer
15665,191.0,1,2,1,2242.01,3,At Risk,6.239543652507461,Sleeping Customer
15667,62.0,2,1,1,301.32,1,Lost,2.0254016044788616,E1 Sleepy Customer
15668,240.0,1,1,1,76.32000000000001,1,Lost,7.840264275402045,Sleeping Customer
15669,63.0,2,4,2,684.34,1,Lost,2.058069372293037,E1 Sleepy Customer
15670,319.0,1,1,1,173.05,1,Lost,10.421017932721885,Sleeping Customer
15671,41.0,3,7,3,2657.13,3,Need Attention,1.3393784803811826,E0 Main Customer
15673,111.0,1,4,2,2881.02,3,At Risk,3.626122227373446,Sleeping Customer
15674,96.0,1,5,2,2446.6,3,At Risk,3.136105710160818,Sleeping Customer
15675,104.0,1,3,1,323.69,1,Lost,3.3974478526742193,Sleeping Customer
15676,41.0,3,3,1,3435.76,3,Need Attention,1.3393784803811826,E0 Main Customer
15677,72.0,2,1,1,657.23,1,Lost,2.3520792826206134,E1 Sleepy Customer
15678,75.0,2,1,1,352.7,1,Lost,2.450082586063139,E1 Sleepy Customer
15679,47.0,2,4,2,781.28,1,Lost,1.5353850872662338,E1 Sleepy Customer
15680,32.0,4,3,1,1333.68,2,New Customers,1.045368570053606,E0 Main Customer
15681,48.0,2,5,2,1426.16,2,Lost,1.568052855080409,E1 Sleepy Customer
15683,140.0,1,1,1,193.75,1,Lost,4.573487493984526,Sleeping Customer
15687,31.0,4,9,3,2993.1,3,Potential Loyalist,1.0127008022394308,E0 Main Customer
15689,142.0,1,2,1,254.1,1,Lost,4.638823029612877,Sleeping Customer
15690,27.0,4,2,1,239.76,1,New Customers,0.8820297309827301,E0 Main Customer
15691,275.0,1,1,1,136.8,1,Lost,8.983636148898176,Sleeping Customer
15692,51.0,2,1,1,191.04,1,Lost,1.6660561585229345,E1 Sleepy Customer
15694,23.0,5,14,4,6479.4,4,Champions,0.7513586597260293,E0 Main Customer
15695,289.0,1,2,1,409.98,1,Lost,9.440984898296628,Sleeping Customer
15696,56.0,2,8,3,2736.46,3,At Risk,1.8293949975938104,E1 Sleepy Customer
15699,40.0,3,1,1,309.65,1,About To Sleep,1.3067107125670074,E0 Main Customer
15700,195.0,1,2,1,696.68,1,Lost,6.370214723764161,Sleeping Customer
15701,25.0,5,4,2,1542.14,2,New Customers,0.8166941953543797,E0 Main Customer
15703,287.0,1,1,1,211.5,1,Lost,9.375649362668279,Sleeping Customer
15704,163.0,1,4,2,2293.62,3,At Risk,5.324846153710555,Sleeping Customer
15705,224.0,1,1,1,143.1,1,Lost,7.317579990375242,Sleeping Customer
15706,86.0,1,4,2,1060.56,2,Lost,2.809428032019066,E2 Asleep Customer
15707,58.0,2,4,2,945.58,2,Lost,1.894730533222161,E1 Sleepy Customer
15708,63.0,2,7,3,3364.2400000000002,3,At Risk,2.058069372293037,E1 Sleepy Customer
15709,306.0,1,1,1,133.25,1,Lost,9.996336951137607,Sleeping Customer
15712,32.0,4,5,2,1072.3600000000001,2,New Customers,1.045368570053606,E0 Main Customer
15713,166.0,1,2,1,356.7,1,Lost,5.422849457153081,Sleeping Customer
15714,34.0,3,2,1,330.88,1,About To Sleep,1.1107041056819564,E0 Main Customer
15716,168.0,1,4,2,1118.81,2,Lost,5.488184992781432,Sleeping Customer
15717,257.0,1,1,1,150.3,1,Lost,8.395616328243023,Sleeping Customer
15719,55.0,2,13,4,5045.61,4,Cannot Lose Them,1.7967272297796353,E1 Sleepy Customer
15720,47.0,2,1,1,598.73,1,Lost,1.5353850872662338,E1 Sleepy Customer
15721,34.0,3,1,1,507.08,1,About To Sleep,1.1107041056819564,E0 Main Customer
15722,58.0,2,5,2,2222.56,3,At Risk,1.894730533222161,E1 Sleepy Customer
15723,387.0,1,1,1,203.1,1,Lost,12.642426144085798,Sleeping Customer
15724,224.0,1,2,1,218.25,1,Lost,7.317579990375242,Sleeping Customer
15725,38.0,3,1,1,415.25,1,About To Sleep,1.2413751769386572,E0 Main Customer
15727,39.0,3,7,3,5178.96,4,Loyal Customers,1.2740429447528323,E0 Main Customer
15729,235.0,1,1,1,85.0,1,Lost,7.676925436331169,Sleeping Customer
15730,88.0,1,3,1,1120.88,2,Lost,2.8747635676474164,E2 Asleep Customer
15732,235.0,1,2,1,294.12,1,Lost,7.676925436331169,Sleeping Customer
15733,305.0,1,1,1,162.3,1,Lost,9.963669183323432,Sleeping Customer
15734,137.0,1,2,1,1339.45,2,Lost,4.475484190542001,Sleeping Customer
15737,37.0,3,8,3,1205.1200000000001,2,Need Attention,1.2087074091244818,E0 Main Customer
15738,41.0,3,16,4,4812.42,4,Loyal Customers,1.3393784803811826,E0 Main Customer
15739,89.0,1,1,1,449.12,1,Lost,2.9074313354615917,E2 Asleep Customer
15740,72.0,2,1,1,154.88,1,Lost,2.3520792826206134,E1 Sleepy Customer
15743,39.0,3,4,2,784.46,1,About To Sleep,1.2740429447528323,E0 Main Customer
15744,100.0,1,1,1,34.8,1,Lost,3.266776781417519,Sleeping Customer
15745,42.0,3,4,2,1094.59,2,About To Sleep,1.372046248195358,E0 Main Customer
15746,157.0,1,1,1,196.88,1,Lost,5.128839546825504,Sleeping Customer
15747,35.0,3,3,1,974.04,2,About To Sleep,1.1433718734961316,E0 Main Customer
15748,63.0,2,1,1,149.31,1,Lost,2.058069372293037,E1 Sleepy Customer
15749,258.0,1,3,1,44534.3,5,At Risk,8.428284096057197,Sleeping Customer
15750,25.0,5,8,3,2465.48,3,Potential Loyalist,0.8166941953543797,E0 Main Customer
15752,62.0,2,7,3,2637.38,3,At Risk,2.0254016044788616,E1 Sleepy Customer
15753,327.0,1,1,1,79.2,1,Lost,10.682360075235286,Sleeping Customer
15754,74.0,2,3,1,458.57,1,Lost,2.4174148182489636,E1 Sleepy Customer
15755,33.0,4,6,3,2364.25,3,Potential Loyalist,1.078036337867781,E0 Main Customer
15756,84.0,1,4,2,532.96,1,Lost,2.744092496390716,E2 Asleep Customer
15757,88.0,1,2,1,714.42,1,Lost,2.8747635676474164,E2 Asleep Customer
15758,47.0,2,1,1,205.25,1,Lost,1.5353850872662338,E1 Sleepy Customer
15759,241.0,1,3,1,253.04,1,Lost,7.87293204321622,Sleeping Customer
15762,88.0,1,2,1,583.75,1,Lost,2.8747635676474164,E2 Asleep Customer
15763,54.0,2,2,1,1086.92,2,Lost,1.7640594619654602,E1 Sleepy Customer
15764,111.0,1,6,3,3279.97,3,At Risk,3.626122227373446,Sleeping Customer
15766,87.0,1,1,1,315.06,1,Lost,2.8420957998332415,E2 Asleep Customer
15768,138.0,1,3,1,621.8299999999999,1,Lost,4.5081519583561755,Sleeping Customer
15769,30.0,4,26,5,56252.72,5,Champions,0.9800330344252556,E0 Main Customer
15773,28.0,4,1,1,635.6800000000001,1,New Customers,0.9146974987969052,New Customer
15774,91.0,1,1,1,270.8,1,Lost,2.972766871089942,E2 Asleep Customer
15775,268.0,1,1,1,104.9,1,Lost,8.75496177419895,Sleeping Customer
15776,156.0,1,1,1,241.62,1,Lost,5.096171779011329,Sleeping Customer
15777,264.0,1,4,2,1047.11,2,Lost,8.624290702942249,Sleeping Customer
15780,206.0,1,3,1,475.28000000000003,1,Lost,6.729560169720089,Sleeping Customer
15781,48.0,2,3,1,345.46,1,Lost,1.568052855080409,E1 Sleepy Customer
15782,32.0,4,3,1,2614.7400000000002,3,Potential Loyalist,1.045368570053606,E0 Main Customer
15783,33.0,4,1,1,246.3,1,New Customers,1.078036337867781,E0 Main Customer
15785,55.0,2,5,2,2328.9700000000003,3,At Risk,1.7967272297796353,E1 Sleepy Customer
15786,69.0,2,3,1,4932.2,4,At Risk,2.2540759791780878,E1 Sleepy Customer
15787,49.0,2,3,1,948.05,2,Lost,1.6007206228945843,E1 Sleepy Customer
15789,381.0,1,1,1,351.3,1,Lost,12.446419537200747,Sleeping Customer
15790,33.0,4,1,1,220.85,1,New Customers,1.078036337867781,E0 Main Customer
15791,66.0,2,2,1,1612.69,2,Lost,2.156072675735562,E1 Sleepy Customer
15793,37.0,3,3,1,965.61,2,About To Sleep,1.2087074091244818,E0 Main Customer
15795,172.0,1,1,1,610.01,1,Lost,5.618856064038132,Sleeping Customer
15796,24.0,5,8,3,2711.56,3,Potential Loyalist,0.7840264275402045,E0 Main Customer
15797,136.0,1,4,2,2207.4,3,At Risk,4.442816422727826,Sleeping Customer
15799,98.0,1,3,1,884.14,2,Lost,3.2014412457891686,Sleeping Customer
15800,130.0,1,2,1,699.08,1,Lost,4.2468098158427745,Sleeping Customer
15801,69.0,2,3,1,1063.95,2,Lost,2.2540759791780878,E1 Sleepy Customer
15802,165.0,1,1,1,451.42,1,Lost,5.390181689338906,Sleeping Customer
15803,74.0,2,1,1,415.82000000000005,1,Lost,2.4174148182489636,E1 Sleepy Customer
15804,23.0,5,13,4,4206.39,4,Champions,0.7513586597260293,E0 Main Customer
15805,46.0,3,17,4,5528.4800000000005,4,Loyal Customers,1.5027173194520587,E1 Sleepy Customer
15806,69.0,2,3,1,784.58,1,Lost,2.2540759791780878,E1 Sleepy Customer
15807,73.0,2,3,1,903.9,2,Lost,2.3847470504347887,E1 Sleepy Customer
15808,329.0,1,4,2,3734.9700000000003,4,At Risk,10.747695610863637,Sleeping Customer
15809,59.0,2,5,2,515.77,1,Lost,1.927398301036336,E1 Sleepy Customer
15810,101.0,1,4,2,1391.98,2,Lost,3.2994445492316937,Sleeping Customer
15811,45.0,3,6,3,2218.62,3,Need Attention,1.4700495516378835,E0 Main Customer
15812,130.0,1,5,2,1801.14,2,Lost,4.2468098158427745,Sleeping Customer
15813,230.0,1,2,1,1303.9099999999999,2,Lost,7.513586597260293,Sleeping Customer
15814,39.0,3,4,2,1945.33,2,About To Sleep,1.2740429447528323,E0 Main Customer
15815,86.0,1,5,2,2100.6,3,At Risk,2.809428032019066,E2 Asleep Customer
15819,72.0,2,4,2,1905.45,2,Lost,2.3520792826206134,E1 Sleepy Customer
15820,342.0,1,1,1,206.98,1,Lost,11.172376592447915,Sleeping Customer
15821,67.0,2,2,1,570.96,1,Lost,2.1887404435497375,E1 Sleepy Customer
15822,26.0,5,2,1,885.47,2,New Customers,0.8493619631685548,E0 Main Customer
15823,395.0,1,1,1,15.0,1,Lost,12.903768286599199,Sleeping Customer
15825,195.0,1,1,1,532.94,1,Lost,6.370214723764161,Sleeping Customer
15826,79.0,2,3,1,1654.31,2,Lost,2.58075365731984,E2 Asleep Customer
15827,96.0,1,14,4,1836.0900000000001,2,At Risk,3.136105710160818,Sleeping Customer
15829,122.0,1,2,1,636.14,1,Lost,3.985467673329373,Sleeping Customer
15830,60.0,2,1,1,576.0,1,Lost,1.9600660688505112,E1 Sleepy Customer
15831,81.0,1,3,1,801.76,1,Lost,2.6460891929481902,E2 Asleep Customer
15832,277.0,1,1,1,836.79,1,Lost,9.048971684526526,Sleeping Customer
15834,93.0,1,4,2,2233.75,3,At Risk,3.0381024067182922,Sleeping Customer
15835,67.0,2,4,2,954.09,2,Lost,2.1887404435497375,E1 Sleepy Customer
15836,73.0,2,1,1,137.37,1,Lost,2.3847470504347887,E1 Sleepy Customer
15837,87.0,1,1,1,391.98,1,Lost,2.8420957998332415,E2 Asleep Customer
15838,34.0,3,19,5,33643.08,5,Loyal Customers,1.1107041056819564,E0 Main Customer
15839,56.0,2,3,1,1048.49,2,Lost,1.8293949975938104,E1 Sleepy Customer
15840,81.0,1,2,1,355.56,1,Lost,2.6460891929481902,E2 Asleep Customer
15841,95.0,1,4,2,1224.06,2,Lost,3.103437942346643,Sleeping Customer
15843,326.0,1,1,1,118.95000000000002,1,Lost,10.64969230742111,Sleeping Customer
15844,69.0,2,1,1,130.73999999999998,1,Lost,2.2540759791780878,E1 Sleepy Customer
15845,40.0,3,8,3,3711.77,4,Loyal Customers,1.3067107125670074,E0 Main Customer
15847,61.0,2,2,1,389.27,1,Lost,1.9927338366646865,E1 Sleepy Customer
15850,42.0,3,2,1,238.85,1,About To Sleep,1.372046248195358,E0 Main Customer
15852,209.0,1,2,1,160.71,1,Lost,6.8275634731626145,Sleeping Customer
15853,74.0,2,1,1,110.8,1,Lost,2.4174148182489636,E1 Sleepy Customer
15854,27.0,4,12,4,2974.65,3,Loyal Customers,0.8820297309827301,E0 Main Customer
15855,159.0,1,5,2,712.24,1,Lost,5.194175082453855,Sleeping Customer
15856,27.0,4,27,5,16387.57,5,Champions,0.8820297309827301,E0 Main Customer
15857,41.0,3,1,1,297.0,1,About To Sleep,1.3393784803811826,E0 Main Customer
15858,38.0,3,5,2,1438.85,2,About To Sleep,1.2413751769386572,E0 Main Customer
15860,63.0,2,8,3,977.21,2,At Risk,2.058069372293037,E1 Sleepy Customer
15861,35.0,3,8,3,3165.36,3,Need Attention,1.1433718734961316,E0 Main Customer
15862,31.0,4,4,2,832.88,1,New Customers,1.0127008022394308,E0 Main Customer
15863,48.0,2,2,1,68.84,1,Lost,1.568052855080409,E1 Sleepy Customer
15864,45.0,3,6,3,1936.3200000000002,2,Need Attention,1.4700495516378835,E0 Main Customer
15865,63.0,2,3,1,895.13,2,Lost,2.058069372293037,E1 Sleepy Customer
15866,124.0,1,1,1,230.53,1,Lost,4.050803208957723,Sleeping Customer
15867,28.0,4,15,4,3812.64,4,Champions,0.9146974987969052,E0 Main Customer
15869,300.0,1,2,1,149.64,1,Lost,9.800330344252556,Sleeping Customer
15870,55.0,2,1,1,354.09000000000003,1,Lost,1.7967272297796353,E1 Sleepy Customer
15872,37.0,3,2,1,360.93,1,About To Sleep,1.2087074091244818,E0 Main Customer
15874,86.0,1,7,3,4405.88,4,At Risk,2.809428032019066,E2 Asleep Customer
15877,24.0,5,2,1,493.28,1,New Customers,0.7840264275402045,E0 Main Customer
15880,392.0,1,1,1,343.28000000000003,1,Lost,12.805764983156674,Sleeping Customer
15881,335.0,1,5,2,501.39000000000004,1,Lost,10.943702217748688,Sleeping Customer
15882,221.0,1,4,2,516.36,1,Lost,7.219576686932716,Sleeping Customer
15883,25.0,5,2,1,396.48,1,New Customers,0.8166941953543797,E0 Main Customer
15885,115.0,1,3,1,379.35,1,Lost,3.7567932986301464,Sleeping Customer
15886,83.0,1,1,1,181.09,1,Lost,2.7114247285765405,E2 Asleep Customer
15888,103.0,1,1,1,168.31,1,Lost,3.3647800848600444,Sleeping Customer
15889,179.0,1,2,1,446.87,1,Lost,5.847530438737358,Sleeping Customer
15891,249.0,1,1,1,524.52,1,Lost,8.134274185729621,Sleeping Customer
15894,276.0,1,2,1,263.55,1,Lost,9.016303916712351,Sleeping Customer
15895,172.0,1,1,1,179.17,1,Lost,5.618856064038132,Sleeping Customer
15897,217.0,1,2,1,222.05,1,Lost,7.0889056156760155,Sleeping Customer
15898,24.0,5,5,2,1388.88,2,New Customers,0.7840264275402045,E0 Main Customer
15899,391.0,1,1,1,56.25,1,Lost,12.773097215342498,Sleeping Customer
15900,46.0,3,1,1,351.11,1,About To Sleep,1.5027173194520587,E1 Sleepy Customer
15901,39.0,3,3,1,363.88,1,About To Sleep,1.2740429447528323,E0 Main Customer
15903,32.0,4,7,3,5126.76,4,Loyal Customers,1.045368570053606,E0 Main Customer
15904,31.0,4,1,1,164.68,1,New Customers,1.0127008022394308,E0 Main Customer
15906,42.0,3,7,3,1567.69,2,Need Attention,1.372046248195358,E0 Main Customer
15907,26.0,5,3,1,967.45,2,New Customers,0.8493619631685548,E0 Main Customer
15909,196.0,1,1,1,191.94,1,Lost,6.402882491578337,Sleeping Customer
15910,23.0,5,8,3,1232.18,2,Potential Loyalist,0.7513586597260293,E0 Main Customer
15912,201.0,1,2,1,264.62,1,Lost,6.5662213306492125,Sleeping Customer
15916,39.0,3,8,3,1528.09,2,Need Attention,1.2740429447528323,E0 Main Customer
15917,270.0,1,1,1,123.1,1,Lost,8.8202973098273,Sleeping Customer
15918,213.0,1,2,1,334.23,1,Lost,6.958234544419315,Sleeping Customer
15919,42.0,3,2,1,639.89,1,About To Sleep,1.372046248195358,E0 Main Customer
15920,177.0,1,4,2,167.5,1,Lost,5.7821949031090085,Sleeping Customer
15921,195.0,1,1,1,336.03000000000003,1,Lost,6.370214723764161,Sleeping Customer
15922,396.0,1,1,1,369.5,1,Lost,12.936436054413374,Sleeping Customer
15923,395.0,1,1,1,127.08,1,Lost,12.903768286599199,Sleeping Customer
15925,217.0,1,1,1,207.15,1,Lost,7.0889056156760155,Sleeping Customer
15930,90.0,1,1,1,426.63,1,Lost,2.940099103275767,E2 Asleep Customer
15932,27.0,4,8,3,2495.87,3,Potential Loyalist,0.8820297309827301,E0 Main Customer
15933,44.0,3,3,1,1107.46,2,About To Sleep,1.4373817838237082,E0 Main Customer
15935,262.0,1,2,1,416.86,1,Lost,8.558955167313899,Sleeping Customer
15937,87.0,1,1,1,145.35,1,Lost,2.8420957998332415,E2 Asleep Customer
15938,135.0,1,5,2,404.58,1,Lost,4.41014865491365,Sleeping Customer
15939,112.0,1,15,4,6115.01,4,Cannot Lose Them,3.658789995187621,Sleeping Customer
15940,334.0,1,1,1,35.8,1,Lost,10.911034449934512,Sleeping Customer
15942,156.0,1,1,1,337.44,1,Lost,5.096171779011329,Sleeping Customer
15944,299.0,1,1,1,325.1,1,Lost,9.767662576438381,Sleeping Customer
15945,388.0,1,1,1,181.0,1,Lost,12.675093911899973,Sleeping Customer
15947,105.0,1,1,1,1708.24,2,Lost,3.4301156204883947,Sleeping Customer
15948,31.0,4,2,1,955.24,2,New Customers,1.0127008022394308,E0 Main Customer
15949,39.0,3,2,1,364.72,1,About To Sleep,1.2740429447528323,E0 Main Customer
15950,54.0,2,4,2,1765.51,2,Lost,1.7640594619654602,E1 Sleepy Customer
15951,31.0,4,2,1,708.22,1,New Customers,1.0127008022394308,E0 Main Customer
15952,56.0,2,4,2,806.57,1,Lost,1.8293949975938104,E1 Sleepy Customer
15953,38.0,3,8,3,1659.3799999999999,2,Need Attention,1.2413751769386572,E0 Main Customer
15955,47.0,2,14,4,4416.26,4,Cannot Lose Them,1.5353850872662338,E1 Sleepy Customer
15957,54.0,2,1,1,428.89,1,Lost,1.7640594619654602,E1 Sleepy Customer
15958,97.0,1,1,1,104.35,1,Lost,3.168773477974993,Sleeping Customer
15963,42.0,3,2,1,470.76,1,About To Sleep,1.372046248195358,E0 Main Customer
15965,40.0,3,4,2,845.64,1,About To Sleep,1.3067107125670074,E0 Main Customer
15967,46.0,3,2,1,418.83,1,About To Sleep,1.5027173194520587,E1 Sleepy Customer
15969,25.0,5,3,1,666.1,1,New Customers,0.8166941953543797,E0 Main Customer
15970,326.0,1,1,1,314.1,1,Lost,10.64969230742111,Sleeping Customer
15971,40.0,3,12,4,4199.85,4,Loyal Customers,1.3067107125670074,E0 Main Customer
15973,389.0,1,1,1,307.82000000000005,1,Lost,12.707761679714148,Sleeping Customer
15974,62.0,2,7,3,3442.15,3,At Risk,2.0254016044788616,E1 Sleepy Customer
15975,107.0,1,1,1,371.01,1,Lost,3.495451156116745,Sleeping Customer
15976,188.0,1,2,1,430.94,1,Lost,6.141540349064935,Sleeping Customer
15977,40.0,3,2,1,1054.73,2,About To Sleep,1.3067107125670074,E0 Main Customer
15978,100.0,1,1,1,1098.78,2,Lost,3.266776781417519,Sleeping Customer
15980,111.0,1,3,1,2398.86,3,At Risk,3.626122227373446,Sleeping Customer
15981,47.0,2,8,3,3408.48,3,At Risk,1.5353850872662338,E1 Sleepy Customer
15983,45.0,3,4,2,1475.02,2,About To Sleep,1.4700495516378835,E0 Main Customer
15984,25.0,5,10,4,2837.67,3,Loyal Customers,0.8166941953543797,E0 Main Customer
15985,146.0,1,2,1,1142.42,2,Lost,4.7694941008695775,Sleeping Customer
15986,53.0,2,1,1,168.12,1,Lost,1.731391694151285,E1 Sleepy Customer
15987,35.0,3,7,3,1451.28,2,Need Attention,1.1433718734961316,E0 Main Customer
15988,42.0,3,1,1,158.03,1,About To Sleep,1.372046248195358,E0 Main Customer
15990,67.0,2,2,1,792.11,1,Lost,2.1887404435497375,E1 Sleepy Customer
15992,26.0,5,1,1,41.989999999999995,1,New Customers,0.8493619631685548,New Customer
15993,31.0,4,7,3,2797.57,3,Potential Loyalist,1.0127008022394308,E0 Main Customer
15994,77.0,2,1,1,427.07,1,Lost,2.5154181216914893,E2 Asleep Customer
15996,111.0,1,6,3,1060.68,2,At Risk,3.626122227373446,Sleeping Customer
15998,59.0,2,5,2,3089.97,3,At Risk,1.927398301036336,E1 Sleepy Customer
16000,25.0,5,3,1,12393.7,5,Others,0.8166941953543797,E0 Main Customer
16003,52.0,2,5,2,2735.37,3,At Risk,1.6987239263371097,E1 Sleepy Customer
16005,35.0,3,4,2,615.39,1,About To Sleep,1.1433718734961316,E0 Main Customer
16006,234.0,1,1,1,101.4,1,Lost,7.644257668516993,Sleeping Customer
16007,70.0,2,4,2,1701.94,2,Lost,2.286743746992263,E1 Sleepy Customer
16008,46.0,3,3,1,478.78,1,About To Sleep,1.5027173194520587,E1 Sleepy Customer
16009,45.0,3,4,2,992.71,2,About To Sleep,1.4700495516378835,E0 Main Customer
16010,268.0,1,3,1,407.5,1,Lost,8.75496177419895,Sleeping Customer
16011,31.0,4,16,4,3362.71,3,Loyal Customers,1.0127008022394308,E0 Main Customer
16012,58.0,2,3,1,1415.29,2,Lost,1.894730533222161,E1 Sleepy Customer
16013,26.0,5,47,5,37130.6,5,Champions,0.8493619631685548,E0 Main Customer
16014,60.0,2,3,1,662.38,1,Lost,1.9600660688505112,E1 Sleepy Customer
16015,26.0,5,3,1,705.39,1,New Customers,0.8493619631685548,E0 Main Customer
16016,26.0,5,8,3,1508.76,2,Potential Loyalist,0.8493619631685548,E0 Main Customer
16017,70.0,2,1,1,211.88,1,Lost,2.286743746992263,E1 Sleepy Customer
16018,62.0,2,2,1,408.90000000000003,1,Lost,2.0254016044788616,E1 Sleepy Customer
16019,69.0,2,9,3,3786.2400000000002,4,At Risk,2.2540759791780878,E1 Sleepy Customer
16020,39.0,3,3,1,851.01,1,About To Sleep,1.2740429447528323,E0 Main Customer
16022,283.0,1,1,1,628.28,1,Lost,9.244978291411577,Sleeping Customer
16023,69.0,2,3,1,719.81,1,Lost,2.2540759791780878,E1 Sleepy Customer
16024,35.0,3,1,1,251.24,1,About To Sleep,1.1433718734961316,E0 Main Customer
16025,52.0,2,1,1,439.65999999999997,1,Lost,1.6987239263371097,E1 Sleepy Customer
16026,66.0,2,1,1,236.09,1,Lost,2.156072675735562,E1 Sleepy Customer
16027,114.0,1,6,3,934.62,2,At Risk,3.7241255308159715,Sleeping Customer
16029,61.0,2,63,5,81024.84,5,Cannot Lose Them,1.9927338366646865,E1 Sleepy Customer
16030,332.0,1,1,1,331.24,1,Lost,10.845698914306162,Sleeping Customer
16031,115.0,1,2,1,548.94,1,Lost,3.7567932986301464,Sleeping Customer
16033,28.0,4,20,5,8816.4,5,Champions,0.9146974987969052,E0 Main Customer
16034,219.0,1,3,1,437.7,1,Lost,7.154241151304366,Sleeping Customer
16036,110.0,1,2,1,758.92,1,Lost,3.5934544595592706,Sleeping Customer
16037,292.0,1,3,1,855.02,1,Lost,9.538988201739155,Sleeping Customer
16038,30.0,4,3,1,471.78000000000003,1,New Customers,0.9800330344252556,E0 Main Customer
16040,88.0,1,3,1,1313.55,2,Lost,2.8747635676474164,E2 Asleep Customer
16041,53.0,2,3,1,3166.4,3,At Risk,1.731391694151285,E1 Sleepy Customer
16042,45.0,3,5,2,1197.27,2,About To Sleep,1.4700495516378835,E0 Main Customer
16043,60.0,2,4,2,773.99,1,Lost,1.9600660688505112,E1 Sleepy Customer
16045,142.0,1,4,2,1340.7,2,Lost,4.638823029612877,Sleeping Customer
16048,396.0,1,2,1,256.44,1,Lost,12.936436054413374,Sleeping Customer
16049,63.0,2,3,1,1111.79,2,Lost,2.058069372293037,E1 Sleepy Customer
16050,196.0,1,1,1,137.9,1,Lost,6.402882491578337,Sleeping Customer
16052,77.0,2,1,1,362.06,1,Lost,2.5154181216914893,E2 Asleep Customer
16053,55.0,2,2,1,1511.95,2,Lost,1.7967272297796353,E1 Sleepy Customer
16054,168.0,1,1,1,783.9,1,Lost,5.488184992781432,Sleeping Customer
16055,243.0,1,1,1,134.8,1,Lost,7.93826757884457,Sleeping Customer
16056,68.0,2,1,1,664.85,1,Lost,2.221408211363913,E1 Sleepy Customer
16057,39.0,3,7,3,2263.12,3,Need Attention,1.2740429447528323,E0 Main Customer
